gene_id,TSS_B37
ENSG00000274902,48125692
ENSG00000274903,161195021
ENSG00000274904,30076146
ENSG00000274915,61733495
ENSG00000274918,32897361
ENSG00000274919,117537400
ENSG00000274922,113344173
ENSG00000274923,7864763
ENSG00000274925,25269274
ENSG00000274927,148854138
ENSG00000274928,52734982
ENSG00000274929,49106735
ENSG00000274930,47844791
ENSG00000274932,126247901
ENSG00000274933,
ENSG00000274934,135469772
ENSG00000274937,74667020
ENSG00000274940,153662269
ENSG00000274943,42755070
ENSG00000274944,39347289
ENSG00000274949,3792032
ENSG00000274954,52125332
ENSG00000274962,153478957
ENSG00000274963,150541745
ENSG00000274964,32492303
ENSG00000274966,30687350
ENSG00000274967,53324659
ENSG00000274969,50326528
ENSG00000274970,12480030
ENSG00000274973,25826134
ENSG00000274975,43914211
ENSG00000274976,32973501
ENSG00000274977,241641102
ENSG00000274978,28975113
ENSG00000274979,69725662
ENSG00000274984,74927221
ENSG00000274985,29710941
ENSG00000274986,64665909
ENSG00000274987,25363587
ENSG00000274988,25202919
ENSG00000274993,
ENSG00000274994,172774459
ENSG00000274995,67032784
ENSG00000274996,36757303
ENSG00000274997,27114886
ENSG00000274998,139621331
ENSG00000274999,130536631
ENSG00000275001,16809235
ENSG00000275002,32433757
ENSG00000275004,22863060
ENSG00000275005,131643593
ENSG00000275006,36387175
ENSG00000275011,7967255
ENSG00000275012,55460233
ENSG00000275014,20311394
ENSG00000275015,90019129
ENSG00000275016,96181546
ENSG00000275017,91006747
ENSG00000275022,67812262
ENSG00000275023,36861527
ENSG00000275024,116041017
ENSG00000275025,48176263
ENSG00000275026,42493617
ENSG00000275029,35501387
ENSG00000275030,42378941
ENSG00000275033,96128818
ENSG00000275034,33204981
ENSG00000275036,28578279
ENSG00000275038,170736781
ENSG00000275040,79653367
ENSG00000275041,101910364
ENSG00000275043,62623104
ENSG00000275046,58713078
ENSG00000275048,25764190
ENSG00000275052,55846015
ENSG00000275054,116824181
ENSG00000275055,52552261
ENSG00000275056,4890335
ENSG00000275060,20674508
ENSG00000275061,57142371
ENSG00000275064,146012695
ENSG00000275066,35969520
ENSG00000275067,127294174
ENSG00000275068,
ENSG00000275069,57425839
ENSG00000275070,128930759
ENSG00000275071,55702421
ENSG00000275072,86387376
ENSG00000275074,21966932
ENSG00000275075,
ENSG00000275078,140521214
ENSG00000275084,2232531
ENSG00000275088,85179607
ENSG00000275090,33144501
ENSG00000275091,14117235
ENSG00000275092,1757254
ENSG00000275094,97667330
ENSG00000275097,31433829
ENSG00000275101,89870041
ENSG00000275103,90838822
ENSG00000275106,128593370
ENSG00000275107,42285207
ENSG00000275108,98706232
ENSG00000275109,81644954
ENSG00000275110,108297773
ENSG00000275111,95831178
ENSG00000275113,49216660
ENSG00000275115,26868004
ENSG00000275119,11365127
ENSG00000275120,85177219
ENSG00000275121,74653152
ENSG00000275126,27841312
ENSG00000275127,25335071
ENSG00000275128,71392722
ENSG00000275129,144044082
ENSG00000275130,11618621
ENSG00000275131,145075862
ENSG00000275132,38690875
ENSG00000275134,101365296
ENSG00000275138,141341163
ENSG00000275139,47183672
ENSG00000275140,145103905
ENSG00000275141,160043347
ENSG00000275143,75085390
ENSG00000275144,44047841
ENSG00000275146,93454709
ENSG00000275152,34308533
ENSG00000275154,92181474
ENSG00000275155,49881543
ENSG00000275157,233233287
ENSG00000275158,
ENSG00000275160,45562984
ENSG00000275161,101282379
ENSG00000275162,956486
ENSG00000275163,178136912
ENSG00000275166,43167001
ENSG00000275167,46898181
ENSG00000275170,15393046
ENSG00000275173,36162759
ENSG00000275174,22071840
ENSG00000275178,74805043
ENSG00000275180,62997690
ENSG00000275183,54974961
ENSG00000275185,29226129
ENSG00000275186,77230940
ENSG00000275191,53662728
ENSG00000275194,11239469
ENSG00000275197,25378038
ENSG00000275198,90849710
ENSG00000275201,23663270
ENSG00000275202,49551003
ENSG00000275206,18293637
ENSG00000275207,201972253
ENSG00000275208,47201288
ENSG00000275210,54848439
ENSG00000275212,126468249
ENSG00000275213,205653147
ENSG00000275215,
ENSG00000275216,109921983
ENSG00000275219,
ENSG00000275221,27806153
ENSG00000275222,8979497
ENSG00000275223,32244229
ENSG00000275226,38109078
ENSG00000275227,25659803
ENSG00000275228,48722255
ENSG00000275229,149671868
ENSG00000275230,46674883
ENSG00000275231,97887676
ENSG00000275232,131939981
ENSG00000275234,6469477
ENSG00000275236,74324950
ENSG00000275238,36858584
ENSG00000275239,44823613
ENSG00000275243,
ENSG00000275248,110457665
ENSG00000275250,34715893
ENSG00000275254,73500772
ENSG00000275256,41230533
ENSG00000275259,15019795
ENSG00000275263,30968520
ENSG00000275265,122985735
ENSG00000275266,2017771
ENSG00000275268,139533314
ENSG00000275273,40860169
ENSG00000275278,29309924
ENSG00000275280,7525010
ENSG00000275285,37007467
ENSG00000275286,44892941
ENSG00000275287,349124
ENSG00000275291,
ENSG00000275293,21909428
ENSG00000275294,27825425
ENSG00000275295,45343220
ENSG00000275296,149726258
ENSG00000275297,44762606
ENSG00000275302,34431221
ENSG00000275305,
ENSG00000275307,31369404
ENSG00000275310,9163409
ENSG00000275312,45675849
ENSG00000275314,36813533
ENSG00000275315,20627854
ENSG00000275318,95603970
ENSG00000275319,20374488
ENSG00000275320,100072163
ENSG00000275322,96886183
ENSG00000275325,23145996
ENSG00000275327,131635770
ENSG00000275328,5077462
ENSG00000275329,139014368
ENSG00000275332,65235869
ENSG00000275334,50264869
ENSG00000275335,52079784
ENSG00000275337,37978035
ENSG00000275339,122775504
ENSG00000275340,13974554
ENSG00000275342,8243949
ENSG00000275343,57200833
ENSG00000275344,59976629
ENSG00000275345,90825091
ENSG00000275348,122201838
ENSG00000275350,38850094
ENSG00000275352,6142106
ENSG00000275355,74553058
ENSG00000275356,124430743
ENSG00000275358,25044227
ENSG00000275359,116592753
ENSG00000275360,74094157
ENSG00000275361,22442337
ENSG00000275362,20465449
ENSG00000275363,22728578
ENSG00000275367,8370355
ENSG00000275371,30122217
ENSG00000275372,145276015
ENSG00000275373,12185231
ENSG00000275374,99717102
ENSG00000275377,69002321
ENSG00000275379,27840124
ENSG00000275381,70072065
ENSG00000275383,68625286
ENSG00000275385,34391633
ENSG00000275386,94987004
ENSG00000275387,54868448
ENSG00000275389,124570309
ENSG00000275390,66720899
ENSG00000275391,18473267
ENSG00000275392,207300831
ENSG00000275393,85731474
ENSG00000275395,40440533
ENSG00000275400,66019186
ENSG00000275401,37047849
ENSG00000275406,226521356
ENSG00000275409,118867953
ENSG00000275410,36105050
ENSG00000275411,75133048
ENSG00000275413,15926967
ENSG00000275414,171547075
ENSG00000275417,56540986
ENSG00000275418,56327091
ENSG00000275419,154863687
ENSG00000275423,48216765
ENSG00000275426,143523
ENSG00000275427,1250766
ENSG00000275429,28402372
ENSG00000275431,34310693
ENSG00000275432,14739412
ENSG00000275437,60980991
ENSG00000275438,899065
ENSG00000275441,28565461
ENSG00000275443,96533812
ENSG00000275445,22019383
ENSG00000275448,62345228
ENSG00000275449,102513728
ENSG00000275450,45359304
ENSG00000275451,62635229
ENSG00000275453,37145207
ENSG00000275454,75932102
ENSG00000275455,108439846
ENSG00000275457,21284342
ENSG00000275458,218765351
ENSG00000275460,80350026
ENSG00000275461,5574107
ENSG00000275464,45527280
ENSG00000275465,98878693
ENSG00000275467,117238829
ENSG00000275468,2014655
ENSG00000275469,24451607
ENSG00000275475,107057795
ENSG00000275476,29430815
ENSG00000275479,78123427
ENSG00000275480,22068040
ENSG00000275481,46782640
ENSG00000275484,67141888
ENSG00000275485,21343514
ENSG00000275488,53968417
ENSG00000275489,36997691
ENSG00000275490,90464806
ENSG00000275491,3789005
ENSG00000275493,44991060
ENSG00000275494,25118423
ENSG00000275496,
ENSG00000275497,96299599
ENSG00000275502,106114652
ENSG00000275503,16315870
ENSG00000275504,68960860
ENSG00000275506,138991948
ENSG00000275508,141460063
ENSG00000275512,32986492
ENSG00000275515,4483388
ENSG00000275516,77926463
ENSG00000275518,3885354
ENSG00000275519,55742320
ENSG00000275520,72158004
ENSG00000275523,40818937
ENSG00000275524,25463765
ENSG00000275527,74891738
ENSG00000275529,25304686
ENSG00000275532,36862514
ENSG00000275538,148767102
ENSG00000275540,19851694
ENSG00000275547,37516156
ENSG00000275549,140147949
ENSG00000275550,37263518
ENSG00000275552,23067855
ENSG00000275553,
ENSG00000275557,149576912
ENSG00000275558,144624281
ENSG00000275559,50655980
ENSG00000275562,58334082
ENSG00000275563,19566680
ENSG00000275567,21981498
ENSG00000275569,56772557
ENSG00000275572,2516528
ENSG00000275576,30703975
ENSG00000275578,19820065
ENSG00000275580,49635806
ENSG00000275582,3904047
ENSG00000275585,149719362
ENSG00000275586,148573111
ENSG00000275588,65044513
ENSG00000275589,54357414
ENSG00000275591,6693046
ENSG00000275592,11155056
ENSG00000275597,88292377
ENSG00000275598,63236849
ENSG00000275601,43935221
ENSG00000275607,58365252
ENSG00000275609,23952517
ENSG00000275610,
ENSG00000275612,7720940
ENSG00000275613,35078755
ENSG00000275616,
ENSG00000275620,61885331
ENSG00000275625,73501539
ENSG00000275628,41514094
ENSG00000275630,71288722
ENSG00000275631,
ENSG00000275632,5981065
ENSG00000275634,59783906
ENSG00000275635,23480051
ENSG00000275636,40371094
ENSG00000275638,65948423
ENSG00000275640,10939650
ENSG00000275642,1724115
ENSG00000275643,52229055
ENSG00000275645,75639502
ENSG00000275646,135469386
ENSG00000275647,129865784
ENSG00000275649,43582577
ENSG00000275651,33467933
ENSG00000275652,40875754
ENSG00000275654,28462966
ENSG00000275655,97766325
ENSG00000275656,32584474
ENSG00000275662,101364258
ENSG00000275663,26247224
ENSG00000275664,
ENSG00000275665,36876525
ENSG00000275666,2673330
ENSG00000275667,64139443
ENSG00000275669,1277836
ENSG00000275670,113151047
ENSG00000275672,45670899
ENSG00000275674,90809550
ENSG00000275675,38357622
ENSG00000275676,43588634
ENSG00000275678,67589639
ENSG00000275680,57028547
ENSG00000275681,21860079
ENSG00000275688,34328667
ENSG00000275689,21700535
ENSG00000275691,56710045
ENSG00000275692,
ENSG00000275693,90752128
ENSG00000275695,83114397
ENSG00000275696,186348000
ENSG00000275700,35306226
ENSG00000275703,7008917
ENSG00000275708,
ENSG00000275709,45878502
ENSG00000275710,53041836
ENSG00000275711,15290161
ENSG00000275713,26251843
ENSG00000275714,26020680
ENSG00000275716,100541644
ENSG00000275718,34328592
ENSG00000275719,47291073
ENSG00000275720,34990528
ENSG00000275722,34270717
ENSG00000275725,44678322
ENSG00000275726,45939913
ENSG00000275728,16560904
ENSG00000275733,2261974
ENSG00000275734,89737977
ENSG00000275740,145583114
ENSG00000275741,110438179
ENSG00000275743,
ENSG00000275745,66584361
ENSG00000275747,107276304
ENSG00000275756,94866708
ENSG00000275759,118866087
ENSG00000275763,74207478
ENSG00000275764,27190034
ENSG00000275765,151151069
ENSG00000275767,
ENSG00000275768,95863105
ENSG00000275769,31597142
ENSG00000275770,48526581
ENSG00000275771,102478673
ENSG00000275772,23129757
ENSG00000275773,57690896
ENSG00000275774,13184326
ENSG00000275776,32686814
ENSG00000275778,11324199
ENSG00000275785,64182230
ENSG00000275787,9233168
ENSG00000275788,31258415
ENSG00000275789,52880568
ENSG00000275791,
ENSG00000275793,20461786
ENSG00000275799,45664429
ENSG00000275800,19515839
ENSG00000275801,160746398
ENSG00000275803,90837172
ENSG00000275805,24155590
ENSG00000275807,28835290
ENSG00000275808,59038118
ENSG00000275810,114073439
ENSG00000275811,1262225
ENSG00000275812,62174765
ENSG00000275816,51525691
ENSG00000275818,30403039
ENSG00000275823,64015037
ENSG00000275826,189634799
ENSG00000275827,73639792
ENSG00000275828,13568225
ENSG00000275830,110781483
ENSG00000275832,36575524
ENSG00000275833,65229523
ENSG00000275834,95936123
ENSG00000275835,22833496
ENSG00000275836,63792655
ENSG00000275839,35814274
ENSG00000275840,21750879
ENSG00000275842,62551222
ENSG00000275846,26602962
ENSG00000275850,3280824
ENSG00000275852,56578961
ENSG00000275853,55798794
ENSG00000275854,32890594
ENSG00000275856,30025893
ENSG00000275857,29816311
ENSG00000275859,1390646
ENSG00000275860,58098434
ENSG00000275862,47312841
ENSG00000275863,55634660
ENSG00000275866,8385789
ENSG00000275868,23440736
ENSG00000275871,148807852
ENSG00000275874,46424642
ENSG00000275875,55809219
ENSG00000275877,
ENSG00000275878,66445108
ENSG00000275880,111268700
ENSG00000275881,62787660
ENSG00000275882,153876549
ENSG00000275888,80202647
ENSG00000275894,43974463
ENSG00000275895,44527693
ENSG00000275896,142468248
ENSG00000275897,48553181
ENSG00000275898,117018780
ENSG00000275900,24269493
ENSG00000275901,16298125
ENSG00000275902,79664744
ENSG00000275904,46362606
ENSG00000275905,107993799
ENSG00000275906,30930173
ENSG00000275908,20834766
ENSG00000275909,48467119
ENSG00000275910,15110247
ENSG00000275915,11907500
ENSG00000275919,99523997
ENSG00000275923,54121753
ENSG00000275924,59061653
ENSG00000275927,17540237
ENSG00000275928,86745649
ENSG00000275929,91574921
ENSG00000275930,75010916
ENSG00000275933,145044652
ENSG00000275936,120662548
ENSG00000275939,130775889
ENSG00000275940,47070346
ENSG00000275942,27068128
ENSG00000275944,34328459
ENSG00000275945,11181724
ENSG00000275948,65213013
ENSG00000275950,
ENSG00000275953,126949716
ENSG00000275954,34808103
ENSG00000275956,52766564
ENSG00000275958,51099530
ENSG00000275959,44996444
ENSG00000275961,96670598
ENSG00000275963,12801874
ENSG00000275964,20437999
ENSG00000275965,93177536
ENSG00000275967,124821788
ENSG00000275968,106112165
ENSG00000275969,40700258
ENSG00000275971,97924435
ENSG00000275975,70588517
ENSG00000275976,74936529
ENSG00000275978,35129084
ENSG00000275980,21136349
ENSG00000275981,4792018
ENSG00000275982,19552900
ENSG00000275989,111623950
ENSG00000275992,75585048
ENSG00000275993,44847010
ENSG00000275994,119200346
ENSG00000275995,81695368
ENSG00000275996,62622555
ENSG00000275997,1059261
ENSG00000276002,50761701
ENSG00000276003,89644361
ENSG00000276006,86727152
ENSG00000276007,78157141
ENSG00000276012,102369915
ENSG00000276014,34437544
ENSG00000276015,2719082
ENSG00000276019,8653792
ENSG00000276023,35849998
ENSG00000276027,43011251
ENSG00000276029,
ENSG00000276030,24329504
ENSG00000276031,48338487
ENSG00000276036,36888173
ENSG00000276039,40730569
ENSG00000276040,43630762
ENSG00000276043,4903093
ENSG00000276045,122064456
ENSG00000276046,135490576
ENSG00000276047,122406478
ENSG00000276048,45164566
ENSG00000276050,97997036
ENSG00000276054,35743822
ENSG00000276055,150797294
ENSG00000276057,31367283
ENSG00000276058,31868715
ENSG00000276063,69621029
ENSG00000276064,78053275
ENSG00000276067,135002504
ENSG00000276070,34538327
ENSG00000276071,37159005
ENSG00000276074,181328287
ENSG00000276075,67562663
ENSG00000276076,44527636
ENSG00000276077,
ENSG00000276081,77525829
ENSG00000276083,127306019
ENSG00000276085,34524157
ENSG00000276087,24347237
ENSG00000276088,16613374
ENSG00000276089,50656432
ENSG00000276092,66388320
ENSG00000276093,58658927
ENSG00000276094,67864533
ENSG00000276095,18881920
ENSG00000276096,4806340
ENSG00000276097,2701264
ENSG00000276098,29516113
ENSG00000276100,116596486
ENSG00000276101,79224995
ENSG00000276102,62334543
ENSG00000276103,150581099
ENSG00000276105,2695328
ENSG00000276107,39878763
ENSG00000276109,72262963
ENSG00000276110,150229681
ENSG00000276115,32505284
ENSG00000276116,65879408
ENSG00000276118,
ENSG00000276119,107367908
ENSG00000276121,45070919
ENSG00000276122,130623239
ENSG00000276123,195523399
ENSG00000276124,132631885
ENSG00000276127,71961462
ENSG00000276128,66343709
ENSG00000276131,58426711
ENSG00000276136,32153310
ENSG00000276137,132975636
ENSG00000276138,
ENSG00000276140,135610315
ENSG00000276141,23208736
ENSG00000276147,32547881
ENSG00000276148,32878594
ENSG00000276149,43617691
ENSG00000276150,28318011
ENSG00000276156,45065234
ENSG00000276158,113887131
ENSG00000276160,20610448
ENSG00000276161,139620686
ENSG00000276162,28855858
ENSG00000276164,
ENSG00000276166,57793271
ENSG00000276168,50053299
ENSG00000276169,39797664
ENSG00000276170,36608688
ENSG00000276172,22789973
ENSG00000276174,39632670
ENSG00000276176,128392286
ENSG00000276178,72453991
ENSG00000276179,84601789
ENSG00000276180,27107062
ENSG00000276181,12963075
ENSG00000276183,
ENSG00000276185,86974622
ENSG00000276188,121146916
ENSG00000276189,3653508
ENSG00000276193,134680944
ENSG00000276200,197154134
ENSG00000276202,75010963
ENSG00000276203,42341916
ENSG00000276204,39038389
ENSG00000276205,130355410
ENSG00000276206,54534667
ENSG00000276208,58951648
ENSG00000276210,106744270
ENSG00000276213,151722557
ENSG00000276214,58609937
ENSG00000276216,148605071
ENSG00000276221,24171499
ENSG00000276223,43375284
ENSG00000276225,101361155
ENSG00000276229,45162434
ENSG00000276231,8770994
ENSG00000276232,6619442
ENSG00000276233,59842047
ENSG00000276234,35766978
ENSG00000276240,22142033
ENSG00000276241,34443571
ENSG00000276248,114181576
ENSG00000276250,29130673
ENSG00000276251,29711772
ENSG00000276255,228264251
ENSG00000276257,42436519
ENSG00000276259,58556875
ENSG00000276261,27853000
ENSG00000276266,42771708
ENSG00000276269,110683914
ENSG00000276270,50295124
ENSG00000276272,56806974
ENSG00000276277,40730570
ENSG00000276278,85166468
ENSG00000276281,85795083
ENSG00000276282,29476373
ENSG00000276289,35832236
ENSG00000276290,57842389
ENSG00000276291,69065475
ENSG00000276292,118475675
ENSG00000276293,36956379
ENSG00000276294,20440931
ENSG00000276298,103164047
ENSG00000276302,28234900
ENSG00000276304,138952257
ENSG00000276308,115758210
ENSG00000276309,68266579
ENSG00000276311,16462734
ENSG00000276314,25227142
ENSG00000276316,124109122
ENSG00000276317,61283538
ENSG00000276318,14695422
ENSG00000276319,44770336
ENSG00000276326,35391043
ENSG00000276332,38197535
ENSG00000276334,32746995
ENSG00000276337,87507976
ENSG00000276348,40713708
ENSG00000276350,153678669
ENSG00000276352,101521596
ENSG00000276353,55043143
ENSG00000276359,164672546
ENSG00000276362,85077836
ENSG00000276365,148810210
ENSG00000276366,241228634
ENSG00000276368,27782555
ENSG00000276375,132084868
ENSG00000276376,90619657
ENSG00000276380,142967174
ENSG00000276384,7461562
ENSG00000276385,8916128
ENSG00000276386,40633280
ENSG00000276388,141023852
ENSG00000276390,48093700
ENSG00000276391,84462194
ENSG00000276393,87500745
ENSG00000276396,140076308
ENSG00000276397,74398016
ENSG00000276398,97954635
ENSG00000276399,
ENSG00000276400,17503460
ENSG00000276403,56143424
ENSG00000276404,34208451
ENSG00000276405,
ENSG00000276406,19771882
ENSG00000276407,193787893
ENSG00000276408,75590291
ENSG00000276409,34314040
ENSG00000276410,26043941
ENSG00000276411,11817051
ENSG00000276412,46123863
ENSG00000276413,159976997
ENSG00000276417,8358581
ENSG00000276418,80993010
ENSG00000276422,41550468
ENSG00000276426,91139933
ENSG00000276427,20986907
ENSG00000276428,22534281
ENSG00000276430,49207825
ENSG00000276431,30323024
ENSG00000276434,113994273
ENSG00000276436,50367023
ENSG00000276442,
ENSG00000276445,40304195
ENSG00000276449,57961058
ENSG00000276454,47659449
ENSG00000276457,41776064
ENSG00000276460,132158823
ENSG00000276462,70926345
ENSG00000276467,17918453
ENSG00000276470,11903870
ENSG00000276471,72133792
ENSG00000276473,61532106
ENSG00000276474,52069311
ENSG00000276475,64051511
ENSG00000276476,22615112
ENSG00000276478,90436718
ENSG00000276479,120337412
ENSG00000276484,18407152
ENSG00000276486,29463252
ENSG00000276487,128676040
ENSG00000276488,56124463
ENSG00000276489,195609266
ENSG00000276490,96447912
ENSG00000276493,32553414
ENSG00000276494,2695856
ENSG00000276496,27225786
ENSG00000276500,42817850
ENSG00000276502,70671219
ENSG00000276505,117168044
ENSG00000276507,29012643
ENSG00000276508,35041204
ENSG00000276509,145202336
ENSG00000276514,94213482
ENSG00000276517,32751572
ENSG00000276519,82021554
ENSG00000276520,248871504
ENSG00000276521,102837357
ENSG00000276522,40516806
ENSG00000276523,75606583
ENSG00000276524,57179306
ENSG00000276525,10006566
ENSG00000276527,45289529
ENSG00000276528,27135744
ENSG00000276529,46398748
ENSG00000276530,32460633
ENSG00000276531,74243004
ENSG00000276532,18508669
ENSG00000276533,55581544
ENSG00000276535,90760765
ENSG00000276538,149744943
ENSG00000276540,86760602
ENSG00000276542,90669435
ENSG00000276544,49090419
ENSG00000276545,140819421
ENSG00000276546,
ENSG00000276547,140777515
ENSG00000276548,21412411
ENSG00000276550,23377525
ENSG00000276556,10872119
ENSG00000276557,
ENSG00000276562,67859227
ENSG00000276563,177986263
ENSG00000276564,14244691
ENSG00000276566,90192924
ENSG00000276568,6928357
ENSG00000276569,43755329
ENSG00000276570,55741647
ENSG00000276571,19705750
ENSG00000276573,98088201
ENSG00000276575,53224670
ENSG00000276576,56894320
ENSG00000276577,20226315
ENSG00000276578,57005649
ENSG00000276580,6479741
ENSG00000276581,41500680
ENSG00000276584,153934896
ENSG00000276586,62971779
ENSG00000276588,48084281
ENSG00000276592,74619642
ENSG00000276593,49645683
ENSG00000276596,
ENSG00000276597,
ENSG00000276598,145661002
ENSG00000276599,34980895
ENSG00000276600,
ENSG00000276601,56862969
ENSG00000276603,36155462
ENSG00000276605,55266729
ENSG00000276609,27240085
ENSG00000276610,25230248
ENSG00000276612,45548128
ENSG00000276620,107513505
ENSG00000276622,150901709
ENSG00000276623,165938040
ENSG00000276626,124511409
ENSG00000276627,59330059
ENSG00000276631,29713450
ENSG00000276632,159618942
ENSG00000276633,47290769
ENSG00000276637,49089163
ENSG00000276638,23470610
ENSG00000276639,45713326
ENSG00000276641,4721320
ENSG00000276642,220999119
ENSG00000276643,166513342
ENSG00000276644,72441342
ENSG00000276645,33495177
ENSG00000276647,46106274
ENSG00000276649,1875020
ENSG00000276650,63886712
ENSG00000276651,63795282
ENSG00000276653,25280902
ENSG00000276656,124093180
ENSG00000276662,194691
ENSG00000276663,57280308
ENSG00000276664,31366992
ENSG00000276667,19895971
ENSG00000276668,7721535
ENSG00000276669,85927639
ENSG00000276670,45167185
ENSG00000276672,34420328
ENSG00000276673,77645712
ENSG00000276674,
ENSG00000276675,28398473
ENSG00000276678,10329098
ENSG00000276680,144328365
ENSG00000276685,46940514
ENSG00000276687,909594
ENSG00000276688,5388211
ENSG00000276689,65006606
ENSG00000276690,181417397
ENSG00000276691,48182210
ENSG00000276693,132654369
ENSG00000276696,56926365
ENSG00000276698,24667640
ENSG00000276699,22974097
ENSG00000276702,34143379
ENSG00000276703,134532589
ENSG00000276704,98089523
ENSG00000276706,145462785
ENSG00000276707,35300755
ENSG00000276710,83128201
ENSG00000276712,35438286
ENSG00000276713,62536794
ENSG00000276715,36244363
ENSG00000276717,94953438
ENSG00000276718,6575704
ENSG00000276721,21844838
ENSG00000276722,57417489
ENSG00000276723,44850222
ENSG00000276724,32875814
ENSG00000276727,57623981
ENSG00000276728,43225837
ENSG00000276729,50522277
ENSG00000276730,36072684
ENSG00000276733,6114795
ENSG00000276735,193206237
ENSG00000276738,21970267
ENSG00000276740,108119022
ENSG00000276742,123716298
ENSG00000276744,75746288
ENSG00000276746,33530907
ENSG00000276747,17698692
ENSG00000276753,50356515
ENSG00000276754,3737000
ENSG00000276755,34561998
ENSG00000276756,
ENSG00000276757,11122385
ENSG00000276758,54800104
ENSG00000276759,26066674
ENSG00000276763,108293531
ENSG00000276764,18958522
ENSG00000276765,110993306
ENSG00000276768,5030967
ENSG00000276769,67257717
ENSG00000276770,43402281
ENSG00000276771,27138520
ENSG00000276772,57846154
ENSG00000276775,106478603
ENSG00000276778,157836781
ENSG00000276782,82896217
ENSG00000276784,73164431
ENSG00000276786,59944936
ENSG00000276788,62622838
ENSG00000276789,18857852
ENSG00000276790,45357413
ENSG00000276791,2827321
ENSG00000276800,21818253
ENSG00000276805,38692118
ENSG00000276807,74024052
ENSG00000276809,96396981
ENSG00000276810,35519531
ENSG00000276814,48434544
ENSG00000276819,
ENSG00000276822,74427081
ENSG00000276823,48382869
ENSG00000276824,33866913
ENSG00000276828,190490985
ENSG00000276829,25007981
ENSG00000276830,12639051
ENSG00000276831,55850651
ENSG00000276832,70649851
ENSG00000276835,22959859
ENSG00000276839,182546175
ENSG00000276840,74928923
ENSG00000276841,71138569
ENSG00000276842,25256803
ENSG00000276844,25511739
ENSG00000276845,45081288
ENSG00000276846,37806522
ENSG00000276850,49199914
ENSG00000276851,48171430
ENSG00000276853,65565043
ENSG00000276854,44770143
ENSG00000276855,15692331
ENSG00000276857,114059371
ENSG00000276859,57417086
ENSG00000276861,91862884
ENSG00000276863,78308166
ENSG00000276866,69163168
ENSG00000276867,31716050
ENSG00000276868,66836663
ENSG00000276869,12089216
ENSG00000276871,
ENSG00000276873,40543486
ENSG00000276874,18864574
ENSG00000276878,66417506
ENSG00000276884,64014783
ENSG00000276888,20006914
ENSG00000276890,72976388
ENSG00000276891,28632343
ENSG00000276892,85106687
ENSG00000276894,41879687
ENSG00000276897,52153575
ENSG00000276898,38848551
ENSG00000276900,31882052
ENSG00000276902,
ENSG00000276903,27833096
ENSG00000276904,135493885
ENSG00000276908,113596982
ENSG00000276915,6200978
ENSG00000276916,114166063
ENSG00000276917,80093709
ENSG00000276918,66141906
ENSG00000276919,101295688
ENSG00000276923,46702613
ENSG00000276925,47511268
ENSG00000276926,42373698
ENSG00000276928,28661596
ENSG00000276929,55164364
ENSG00000276931,1019012
ENSG00000276934,72172002
ENSG00000276940,30308468
ENSG00000276941,22675240
ENSG00000276945,60442203
ENSG00000276949,241611948
ENSG00000276950,24401899
ENSG00000276951,3310872
ENSG00000276952,25266224
ENSG00000276953,
ENSG00000276955,28769586
ENSG00000276956,110798551
ENSG00000276957,103246223
ENSG00000276958,25592041
ENSG00000276960,161178550
ENSG00000276961,134058826
ENSG00000276963,66720903
ENSG00000276964,
ENSG00000276965,31368844
ENSG00000276966,26204839
ENSG00000276968,48616320
ENSG00000276972,115770371
ENSG00000276975,
ENSG00000276980,6717753
ENSG00000276984,474543
ENSG00000276988,128124212
ENSG00000276991,27069218
ENSG00000276992,105918209
ENSG00000276993,73099012
ENSG00000276997,222677964
ENSG00000276998,86791319
ENSG00000277000,99942702
ENSG00000277001,90610814
ENSG00000277003,70009142
ENSG00000277004,34981144
ENSG00000277007,219444117
ENSG00000277008,153441837
ENSG00000277009,153516761
ENSG00000277010,1273640
ENSG00000277011,132859401
ENSG00000277013,34397258
ENSG00000277014,14995365
ENSG00000277017,20341114
ENSG00000277020,21141184
ENSG00000277022,44076965
ENSG00000277024,39369102
ENSG00000277027,35658014
ENSG00000277029,34773506
ENSG00000277030,106106506
ENSG00000277031,30852848
ENSG00000277034,37050421
ENSG00000277035,28357452
ENSG00000277039,154201504
ENSG00000277040,24897160
ENSG00000277041,22548905
ENSG00000277043,49328093
ENSG00000277047,55512740
ENSG00000277049,
ENSG00000277050,52104665
ENSG00000277051,44476579
ENSG00000277052,133158584
ENSG00000277053,74653445
ENSG00000277056,68597216
ENSG00000277057,37071233
ENSG00000277058,
ENSG00000277062,96496027
ENSG00000277063,94041980
ENSG00000277066,50619280
ENSG00000277067,
ENSG00000277072,74306729
ENSG00000277073,10478150
ENSG00000277075,26217204
ENSG00000277081,97957953
ENSG00000277083,141991423
ENSG00000277084,41464785
ENSG00000277087,5026922
ENSG00000277089,34400227
ENSG00000277095,
ENSG00000277096,43390175
ENSG00000277099,242225897
ENSG00000277103,99914976
ENSG00000277108,16342820
ENSG00000277109,44789652
ENSG00000277112,
ENSG00000277117,45660886
ENSG00000277118,185794380
ENSG00000277119,32461656
ENSG00000277120,2527233
ENSG00000277124,96594802
ENSG00000277125,74928922
ENSG00000277127,74471985
ENSG00000277128,19812176
ENSG00000277129,54362136
ENSG00000277130,80213245
